branch_id,parent_id,depth,shell_q,action,defect_count,coherence_loss,observation_token,memory_length,memory_record,memory_hash,measure,phase
b0.2.1.3.3,b0.2.1.3,4,3,0.9056870534100364,1,1.1666666666666663,t4:q3:r1,2,t1:q2:r2|t4:q3:r1,759602478b982b6b,0.0010829220223022,2.9603944935634425
b0.2.1.3.4,b0.2.1.3,4,4,1.4753605156578264,2,1.3333333333333333,t4:q4:r2,2,t1:q2:r2|t4:q4:r2,678bd5a17a265c32,0.000612619962628,3.5300679558112327
b0.2.1.4.0,b0.2.1.4,4,0,0.4133333333333333,0,1.6666666666666663,,2,t1:q2:r2|t3:q4:r2,4a595277a53adea1,0.002018476909253,2.3377142357345297
b0.2.1.4.1,b0.2.1.4,4,1,0.6663401289144566,0,2.0,,2,t1:q2:r2|t3:q4:r2,4a595277a53adea1,0.0015672718396787,2.590721031315653
b0.2.1.4.2,b0.2.1.4,4,2,0.7526802578289131,0,1.5,t4:q2:r1,3,t1:q2:r2|t3:q4:r2|t4:q2:r1,ed4b51b6baa2143a,0.0014376305359619,2.6770611602301093
b0.2.1.4.3,b0.2.1.4,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r2,3,t1:q2:r2|t3:q4:r2|t4:q3:r2,54f9fcf83273be20,0.0012336651083927,2.8300679558112325
b0.2.1.4.4,b0.2.1.4,4,4,1.4753605156578264,1,1.5,t4:q4:r0,3,t1:q2:r2|t3:q4:r2|t4:q4:r0,46a48c333bb06878,0.0006978968540988,3.399741418059022
b0.2.2.0.0,b0.2.2.0,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q2:r2|t2:q2:r0,03913403d9ecc593,0.0037736031023155,1.712027182324493
b0.2.2.0.1,b0.2.2.0,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q2:r2|t2:q2:r0,03913403d9ecc593,0.0029300616961588,1.9650339779056163
b0.2.2.0.2,b0.2.2.0,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q2:r2|t2:q2:r0|t4:q2:r1,df6c2b9fdc250992,0.0026876933917945,2.051374106820073
b0.2.2.0.3,b0.2.2.0,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q2:r2|t2:q2:r0|t4:q3:r2,c69d7d23b6b066ba,0.0023063739094107,2.204380902401196
b0.2.2.0.4,b0.2.2.0,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q2:r2|t2:q2:r0|t4:q4:r0,6f61667ea22ff5b6,0.001304739093943,2.774054364648986
b0.2.2.1.0,b0.2.2.1,4,0,0.4133333333333333,0,1.6666666666666663,,3,t1:q2:r2|t2:q2:r0|t3:q1:r0,56b1f593f7b26c6b,0.0029300616961588,1.9650339779056163
b0.2.2.1.1,b0.2.2.1,4,1,0.6663401289144566,0,2.0,,3,t1:q2:r2|t2:q2:r0|t3:q1:r0,56b1f593f7b26c6b,0.0022750833382633,2.21804077348674
b0.2.2.1.2,b0.2.2.1,4,2,0.7526802578289131,0,1.5,t4:q2:r2,4,t1:q2:r2|t2:q2:r0|t3:q1:r0|t4:q2:r2,34998040f2094880,0.0020868934132167,2.304380902401196
b0.2.2.1.3,b0.2.2.1,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r0,4,t1:q2:r2|t2:q2:r0|t3:q1:r0|t4:q3:r0,c180e39bef4033eb,0.0017908130944766,2.45738769798232
b0.2.2.1.4,b0.2.2.1,4,4,1.4753605156578264,1,1.5,t4:q4:r1,4,t1:q2:r2|t2:q2:r0|t3:q1:r0|t4:q4:r1,a51f2227934cd1d3,0.0010130811161082,3.0270611602301094
b0.2.2.2.0,b0.2.2.2,4,0,0.4133333333333333,0,1.1666666666666663,,3,t1:q2:r2|t2:q2:r0|t3:q2:r1,61113d9b5754cb68,0.0026876933917945,2.051374106820073
b0.2.2.2.1,b0.2.2.2,4,1,0.6663401289144566,0,1.5,,3,t1:q2:r2|t2:q2:r0|t3:q2:r1,61113d9b5754cb68,0.0020868934132167,2.304380902401196
b0.2.2.2.2,b0.2.2.2,4,2,0.7526802578289131,0,1.0,t4:q2:r2,4,t1:q2:r2|t2:q2:r0|t3:q2:r1|t4:q2:r2,395dab27240218bc,0.0019142701477703,2.3907210313156524
b0.2.2.2.3,b0.2.2.2,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r0,4,t1:q2:r2|t2:q2:r0|t3:q2:r1|t4:q3:r0,b2ff659f34e5396f,0.0016426809463684,2.543727826896776
b0.2.2.2.4,b0.2.2.2,4,4,1.4753605156578264,1,1.0,t4:q4:r1,4,t1:q2:r2|t2:q2:r0|t3:q2:r1|t4:q4:r1,7477231370ae6a6d,0.0009292812587139,3.1134012891445657
b0.2.2.3.0,b0.2.2.3,4,0,0.4133333333333333,1,1.0,,2,t1:q2:r2|t2:q2:r0,03913403d9ecc593,0.0016252742243997,2.554380902401196
b0.2.2.3.1,b0.2.2.3,4,1,0.6663401289144566,1,1.3333333333333333,,2,t1:q2:r2|t2:q2:r0,03913403d9ecc593,0.00126196465859,2.80738769798232
b0.2.2.3.2,b0.2.2.3,4,2,0.7526802578289131,1,0.8333333333333333,t4:q2:r1,3,t1:q2:r2|t2:q2:r0|t4:q2:r1,df6c2b9fdc250992,0.0011575776981137,2.893727826896776
b0.2.2.3.3,b0.2.2.3,4,3,0.9056870534100364,1,0.6666666666666666,t4:q3:r2,3,t1:q2:r2|t2:q2:r0|t4:q3:r2,c69d7d23b6b066ba,0.0009933450776774,3.0467346224778997
b0.2.2.3.4,b0.2.2.3,4,4,1.4753605156578264,2,0.8333333333333333,t4:q4:r0,3,t1:q2:r2|t2:q2:r0|t4:q4:r0,6f61667ea22ff5b6,0.0005619453772579,3.616408084725689
b0.2.2.4.0,b0.2.2.4,4,0,0.4133333333333333,0,1.1666666666666663,,3,t1:q2:r2|t2:q2:r0|t3:q4:r0,b81ec04f20e6d555,0.0018515129075955,2.4240543646489856
b0.2.2.4.1,b0.2.2.4,4,1,0.6663401289144566,0,1.5,,3,t1:q2:r2|t2:q2:r0|t3:q4:r0,b81ec04f20e6d555,0.0014376305359619,2.6770611602301093
b0.2.2.4.2,b0.2.2.4,4,2,0.7526802578289131,0,1.0,t4:q2:r2,4,t1:q2:r2|t2:q2:r0|t3:q4:r0|t4:q2:r2,8c57fd116a9ca18f,0.0013187128777569,2.7634012891445656
b0.2.2.4.3,b0.2.2.4,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r0,4,t1:q2:r2|t2:q2:r0|t3:q4:r0|t4:q3:r0,5a9ff4bd7305d798,0.0011316190249036,2.916408084725689
b0.2.2.4.4,b0.2.2.4,4,4,1.4753605156578264,1,1.0,t4:q4:r1,4,t1:q2:r2|t2:q2:r0|t3:q4:r0|t4:q4:r1,92def26fbd6247ef,0.0006401683505077,3.486081546973479
b0.2.3.0.0,b0.2.3.0,4,0,0.4133333333333333,0,1.1666666666666663,,1,t1:q2:r2,fb35b0c7b0cee53e,0.0032382189747621,1.865033977905616
b0.2.3.0.1,b0.2.3.0,4,1,0.6663401289144566,0,1.5,,1,t1:q2:r2,fb35b0c7b0cee53e,0.0025143559416471,2.1180407734867392
b0.2.3.0.2,b0.2.3.0,4,2,0.7526802578289131,0,1.0,t4:q2:r0,2,t1:q2:r2|t4:q2:r0,a0110e55154bb9e7,0.0023063739094107,2.204380902401196
b0.2.3.0.3,b0.2.3.0,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r1,2,t1:q2:r2|t4:q3:r1,759602478b982b6b,0.0019791545517246,2.357387697982319
b0.2.3.0.4,b0.2.3.0,4,4,1.4753605156578264,1,1.0,t4:q4:r2,2,t1:q2:r2|t4:q4:r2,678bd5a17a265c32,0.0011196277871745,2.9270611602301093
b0.2.3.1.0,b0.2.3.1,4,0,0.4133333333333333,0,1.5,,2,t1:q2:r2|t3:q1:r2,c1a7b2d0a0d6da4f,0.0025143559416471,2.1180407734867392
b0.2.3.1.1,b0.2.3.1,4,1,0.6663401289144566,0,1.8333333333333333,,2,t1:q2:r2|t3:q1:r2,c1a7b2d0a0d6da4f,0.0019523033650807,2.371047569067863
b0.2.3.1.2,b0.2.3.1,4,2,0.7526802578289131,0,1.3333333333333337,t4:q2:r1,3,t1:q2:r2|t3:q1:r2|t4:q2:r1,fc55121fe8c20cd6,0.0017908130944766,2.4573876979823197
b0.2.3.1.3,b0.2.3.1,4,3,0.9056870534100364,0,1.1666666666666667,t4:q3:r2,3,t1:q2:r2|t3:q1:r2|t4:q3:r2,11ca7c9306deb31c,0.001536739499506,2.610394493563443
b0.2.3.1.4,b0.2.3.1,4,4,1.4753605156578264,1,1.3333333333333337,t4:q4:r0,3,t1:q2:r2|t3:q1:r2|t4:q4:r0,ab7e65d3fa294b1c,0.0008693491085859,3.1800679558112326
b0.2.3.2.0,b0.2.3.2,4,0,0.4133333333333333,0,1.0,,2,t1:q2:r2|t3:q2:r0,5414840783ac360c,0.0023063739094107,2.204380902401196
b0.2.3.2.1,b0.2.3.2,4,1,0.6663401289144566,0,1.3333333333333333,,2,t1:q2:r2|t3:q2:r0,5414840783ac360c,0.0017908130944766,2.4573876979823197
b0.2.3.2.2,b0.2.3.2,4,2,0.7526802578289131,0,0.8333333333333333,t4:q2:r1,3,t1:q2:r2|t3:q2:r0|t4:q2:r1,bdebb9817177e150,0.0016426809463684,2.543727826896776
b0.2.3.2.3,b0.2.3.2,4,3,0.9056870534100364,0,0.6666666666666666,t4:q3:r2,3,t1:q2:r2|t3:q2:r0|t4:q3:r2,95bc5acd533d2887,0.0014096237642868,2.696734622477899
b0.2.3.2.4,b0.2.3.2,4,4,1.4753605156578264,1,0.8333333333333333,t4:q4:r0,3,t1:q2:r2|t3:q2:r0|t4:q4:r0,87bcef3ac81f4921,0.0007974384489487,3.266408084725689
b0.2.3.3.0,b0.2.3.3,4,0,0.4133333333333333,1,0.8333333333333333,,1,t1:q2:r2,fb35b0c7b0cee53e,0.0013946866403129,2.707387697982319
b0.2.3.3.1,b0.2.3.3,4,1,0.6663401289144566,1,1.1666666666666667,,1,t1:q2:r2,fb35b0c7b0cee53e,0.0010829220223022,2.9603944935634425
b0.2.3.3.2,b0.2.3.3,4,2,0.7526802578289131,1,0.6666666666666666,t4:q2:r0,2,t1:q2:r2|t4:q2:r0,a0110e55154bb9e7,0.0009933450776774,3.046734622477899
b0.2.3.3.3,b0.2.3.3,4,3,0.9056870534100364,1,0.5,t4:q3:r1,2,t1:q2:r2|t4:q3:r1,759602478b982b6b,0.0008524131425076,3.1997414180590225
b0.2.3.3.4,b0.2.3.3,4,4,1.4753605156578264,2,0.6666666666666666,t4:q4:r2,2,t1:q2:r2|t4:q4:r2,678bd5a17a265c32,0.0004822187532917,3.769414880306812
b0.2.3.4.0,b0.2.3.4,4,0,0.4133333333333333,0,1.0,,2,t1:q2:r2|t3:q4:r2,4a595277a53adea1,0.0015888274592826,2.577061160230109
b0.2.3.4.1,b0.2.3.4,4,1,0.6663401289144566,0,1.3333333333333333,,2,t1:q2:r2|t3:q4:r2,4a595277a53adea1,0.0012336651083927,2.8300679558112325
b0.2.3.4.2,b0.2.3.4,4,2,0.7526802578289131,0,0.8333333333333333,t4:q2:r1,3,t1:q2:r2|t3:q4:r2|t4:q2:r1,ed4b51b6baa2143a,0.0011316190249036,2.916408084725689
b0.2.3.4.3,b0.2.3.4,4,3,0.9056870534100364,0,0.6666666666666666,t4:q3:r2,3,t1:q2:r2|t3:q4:r2|t4:q3:r2,54f9fcf83273be20,0.0009710693200342,3.0694148803068124
b0.2.3.4.4,b0.2.3.4,4,4,1.4753605156578264,1,0.8333333333333333,t4:q4:r0,3,t1:q2:r2|t3:q4:r2|t4:q4:r0,46a48c333bb06878,0.0005493437554109,3.639088342554602
b0.2.4.0.0,b0.2.4.0,4,0,0.4133333333333333,1,1.3333333333333333,,2,t1:q2:r2|t2:q4:r2,660499281d27d5ad,0.0018318932909711,2.4347074401534057
b0.2.4.0.1,b0.2.4.0,4,1,0.6663401289144566,1,1.6666666666666663,,2,t1:q2:r2|t2:q4:r2,660499281d27d5ad,0.0014223966373228,2.6877142357345294
b0.2.4.0.2,b0.2.4.0,4,2,0.7526802578289131,1,1.1666666666666663,t4:q2:r1,3,t1:q2:r2|t2:q4:r2|t4:q2:r1,27cb685ceaddc9e3,0.001304739093943,2.7740543646489857
b0.2.4.0.3,b0.2.4.0,4,3,0.9056870534100364,1,1.0,t4:q3:r2,3,t1:q2:r2|t2:q4:r2|t4:q3:r2,cbbe4d5c00eb0232,0.0011196277871745,2.9270611602301093
b0.2.4.0.4,b0.2.4.0,4,4,1.4753605156578264,2,1.1666666666666663,t4:q4:r0,3,t1:q2:r2|t2:q4:r2|t4:q4:r0,d8b3884adb87db66,0.000633384785802,3.496734622477899
b0.2.4.1.0,b0.2.4.1,4,0,0.4133333333333333,1,1.6666666666666663,,3,t1:q2:r2|t2:q4:r2|t3:q1:r0,927e7d83786f3091,0.0014223966373228,2.6877142357345294
b0.2.4.1.1,b0.2.4.1,4,1,0.6663401289144566,1,2.0,,3,t1:q2:r2|t2:q4:r2|t3:q1:r0,927e7d83786f3091,0.0011044377987731,2.940721031315652
b0.2.4.1.2,b0.2.4.1,4,2,0.7526802578289131,1,1.5,t4:q2:r2,4,t1:q2:r2|t2:q4:r2|t3:q1:r0|t4:q2:r2,1aa6158d641838e2,0.0010130811161082,3.027061160230109
b0.2.4.1.3,b0.2.4.1,4,3,0.9056870534100364,1,1.3333333333333333,t4:q3:r0,4,t1:q2:r2|t2:q4:r2|t3:q1:r0|t4:q3:r0,975d080acb3ca21a,0.0008693491085859,3.180067955811232
b0.2.4.1.4,b0.2.4.1,4,4,1.4753605156578264,2,1.5,t4:q4:r1,4,t1:q2:r2|t2:q4:r2|t3:q1:r0|t4:q4:r1,7ee42a11a1588a01,0.0004917996009356,3.7497414180590223
b0.2.4.2.0,b0.2.4.2,4,0,0.4133333333333333,1,1.1666666666666663,,3,t1:q2:r2|t2:q4:r2|t3:q2:r1,b794280d30cef0b2,0.001304739093943,2.774054364648986
b0.2.4.2.1,b0.2.4.2,4,1,0.6663401289144566,1,1.5,,3,t1:q2:r2|t2:q4:r2|t3:q2:r1,b794280d30cef0b2,0.0010130811161082,3.027061160230109
b0.2.4.2.2,b0.2.4.2,4,2,0.7526802578289131,1,1.0,t4:q2:r2,4,t1:q2:r2|t2:q4:r2|t3:q2:r1|t4:q2:r2,1dbd4f5db9f63168,0.0009292812587139,3.1134012891445657
b0.2.4.2.3,b0.2.4.2,4,3,0.9056870534100364,1,0.8333333333333333,t4:q3:r0,4,t1:q2:r2|t2:q4:r2|t3:q2:r1|t4:q3:r0,cd3c530dc599fbab,0.0007974384489487,3.266408084725689
b0.2.4.2.4,b0.2.4.2,4,4,1.4753605156578264,2,1.0,t4:q4:r1,4,t1:q2:r2|t2:q4:r2|t3:q2:r1|t4:q4:r1,45da366e5aa88f29,0.0004511190120176,3.836081546973479
b0.2.4.3.0,b0.2.4.3,4,0,0.4133333333333333,2,1.0,,2,t1:q2:r2|t2:q4:r2,660499281d27d5ad,0.0007889883665399,3.277061160230109
b0.2.4.3.1,b0.2.4.3,4,1,0.6663401289144566,2,1.3333333333333333,,2,t1:q2:r2|t2:q4:r2,660499281d27d5ad,0.000612619962628,3.5300679558112327
b0.2.4.3.2,b0.2.4.3,4,2,0.7526802578289131,2,0.8333333333333333,t4:q2:r1,3,t1:q2:r2|t2:q4:r2|t4:q2:r1,27cb685ceaddc9e3,0.0005619453772579,3.616408084725689
b0.2.4.3.3,b0.2.4.3,4,3,0.9056870534100364,2,0.6666666666666666,t4:q3:r2,3,t1:q2:r2|t2:q4:r2|t4:q3:r2,cbbe4d5c00eb0232,0.0004822187532917,3.7694148803068126
b0.2.4.3.4,b0.2.4.3,4,4,1.4753605156578264,3,0.8333333333333333,t4:q4:r0,3,t1:q2:r2|t2:q4:r2|t4:q4:r0,d8b3884adb87db66,0.0002727960356666,4.339088342554602
b0.2.4.4.0,b0.2.4.4,4,0,0.4133333333333333,1,1.1666666666666663,,3,t1:q2:r2|t2:q4:r2|t3:q4:r0,a6e3822556756ac6,0.0008988157953043,3.146734622477899
b0.2.4.4.1,b0.2.4.4,4,1,0.6663401289144566,1,1.5,,3,t1:q2:r2|t2:q4:r2|t3:q4:r0,a6e3822556756ac6,0.0006978968540988,3.399741418059022
b0.2.4.4.2,b0.2.4.4,4,2,0.7526802578289131,1,1.0,t4:q2:r2,4,t1:q2:r2|t2:q4:r2|t3:q4:r0|t4:q2:r2,2dcf486c9b1249b0,0.0006401683505077,3.486081546973479
b0.2.4.4.3,b0.2.4.4,4,3,0.9056870534100364,1,0.8333333333333333,t4:q3:r0,4,t1:q2:r2|t2:q4:r2|t3:q4:r0|t4:q3:r0,72821c63c24b1eb7,0.0005493437554109,3.6390883425546026
b0.2.4.4.4,b0.2.4.4,4,4,1.4753605156578264,2,1.0,t4:q4:r1,4,t1:q2:r2|t2:q4:r2|t3:q4:r0|t4:q4:r1,a9c12656e538a9bf,0.0003107693296275,4.208761804802393
b0.3.0.0.0,b0.3.0.0,4,0,0.4133333333333333,1,2.5,,0,EMPTY,cc1d2f838445db7a,0.002537139006195,2.10902038674337
b0.3.0.0.1,b0.3.0.0,4,1,0.6663401289144566,1,2.833333333333333,,0,EMPTY,cc1d2f838445db7a,0.001969993562736,2.3620271823244927
b0.3.0.0.2,b0.3.0.0,4,2,0.7526802578289131,1,2.333333333333333,t4:q2:r2,1,t4:q2:r2,551c21015b186952,0.0018070399976167,2.448367311238949
b0.3.0.0.3,b0.3.0.0,4,3,0.9056870534100364,1,2.1666666666666665,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db,0.0015506641927567,2.6013741068200726
b0.3.0.0.4,b0.3.0.0,4,4,1.4753605156578264,2,2.333333333333333,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475,0.0008772264486742,3.171047569067863
b0.3.0.1.0,b0.3.0.1,4,0,0.4133333333333333,1,2.833333333333333,,1,t3:q1:r1,15b6f910cc830186,0.001969993562736,2.3620271823244927
b0.3.0.1.1,b0.3.0.1,4,1,0.6663401289144566,1,3.1666666666666665,,1,t3:q1:r1,15b6f910cc830186,0.0015296263341289,2.6150339779056164
b0.3.0.1.2,b0.3.0.1,4,2,0.7526802578289131,1,2.6666666666666665,t4:q2:r0,2,t3:q1:r1|t4:q2:r0,28d166f7e83150e8,0.0014030989844148,2.7013741068200727
b0.3.0.1.3,b0.3.0.1,4,3,0.9056870534100364,1,2.5,t4:q3:r1,2,t3:q1:r1|t4:q3:r1,56c0b34234df91fd,0.0012040327590396,2.8543809024011964
b0.3.0.1.4,b0.3.0.1,4,4,1.4753605156578264,2,2.6666666666666665,t4:q4:r2,2,t3:q1:r1|t4:q4:r2,643fee9606a09da1,0.0006811335337679,3.424054364648986
b0.3.0.2.0,b0.3.0.2,4,0,0.4133333333333333,1,2.333333333333333,,1,t3:q2:r2,31563140965101ea,0.0018070399976167,2.448367311238949
b0.3.0.2.1,b0.3.0.2,4,1,0.6663401289144566,1,2.6666666666666665,,1,t3:q2:r2,31563140965101ea,0.0014030989844148,2.701374106820073
b0.3.0.2.2,b0.3.0.2,4,2,0.7526802578289131,1,2.1666666666666665,t4:q2:r0,2,t3:q2:r2|t4:q2:r0,8ed4ef8a54f30fb9,0.0012870377007382,2.787714235734529
b0.3.0.2.3,b0.3.0.2,4,3,0.9056870534100364,1,2.0,t4:q3:r1,2,t3:q2:r2|t4:q3:r1,6afc4ff1c5512eea,0.0011044377987731,2.940721031315653
b0.3.0.2.4,b0.3.0.2,4,4,1.4753605156578264,2,2.1666666666666665,t4:q4:r2,2,t3:q2:r2|t4:q4:r2,94386422d54541ce,0.0006247916554241,3.510394493563443
b0.3.0.3.0,b0.3.0.3,4,0,0.4133333333333333,2,2.1666666666666665,,0,EMPTY,cc1d2f838445db7a,0.0010927345877889,2.9513741068200723
b0.3.0.3.1,b0.3.0.3,4,1,0.6663401289144566,2,2.5,,0,EMPTY,cc1d2f838445db7a,0.0008484675449264,3.204380902401196
b0.3.0.3.2,b0.3.0.3,4,2,0.7526802578289131,2,2.0,t4:q2:r2,1,t4:q2:r2,551c21015b186952,0.0007782841626305,3.2907210313156523
b0.3.0.3.3,b0.3.0.3,4,3,0.9056870534100364,2,1.8333333333333333,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db,0.0006678642334273,3.443727826896776
b0.3.0.3.4,b0.3.0.3,4,4,1.4753605156578264,3,2.0,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475,0.0003778175651586,4.013401289144566
b0.3.0.4.0,b0.3.0.4,4,0,0.4133333333333333,1,2.333333333333333,,1,t3:q4:r1,3f52a1fd3d4d81fc,0.0012448435860813,2.8210475690678622
b0.3.0.4.1,b0.3.0.4,4,1,0.6663401289144566,1,2.6666666666666665,,1,t3:q4:r1,3f52a1fd3d4d81fc,0.0009665744940287,3.074054364648986
b0.3.0.4.2,b0.3.0.4,4,2,0.7526802578289131,1,2.1666666666666665,t4:q2:r0,2,t3:q4:r1|t4:q2:r0,a6cad113bc5fd26b,0.0008866215628442,3.1603944935634423
b0.3.0.4.3,b0.3.0.4,4,3,0.9056870534100364,1,2.0,t4:q3:r1,2,t3:q4:r1|t4:q3:r1,afb379d7c1417e66,0.0007608311447681,3.313401289144566
b0.3.0.4.4,b0.3.0.4,4,4,1.4753605156578264,2,2.1666666666666665,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6,0.0004304098890548,3.883074751392356
b0.3.1.0.0,b0.3.1.0,4,0,0.4133333333333333,1,2.833333333333333,,0,EMPTY,cc1d2f838445db7a,0.001969993562736,2.3620271823244927
b0.3.1.0.1,b0.3.1.0,4,1,0.6663401289144566,1,3.1666666666666665,,0,EMPTY,cc1d2f838445db7a,0.0015296263341289,2.6150339779056164
b0.3.1.0.2,b0.3.1.0,4,2,0.7526802578289131,1,2.6666666666666665,t4:q2:r2,1,t4:q2:r2,551c21015b186952,0.0014030989844148,2.7013741068200727
b0.3.1.0.3,b0.3.1.0,4,3,0.9056870534100364,1,2.5,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db,0.0012040327590396,2.8543809024011964
b0.3.1.0.4,b0.3.1.0,4,4,1.4753605156578264,2,2.6666666666666665,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475,0.0006811335337679,3.424054364648986
b0.3.1.1.0,b0.3.1.1,4,0,0.4133333333333333,1,3.1666666666666665,,1,t3:q1:r1,15b6f910cc830186,0.0015296263341289,2.6150339779056164
b0.3.1.1.1,b0.3.1.1,4,1,0.6663401289144566,1,3.5,,1,t3:q1:r1,15b6f910cc830186,0.0011876976485197,2.8680407734867392
b0.3.1.1.2,b0.3.1.1,4,2,0.7526802578289131,1,3.0,t4:q2:r0,2,t3:q1:r1|t4:q2:r0,28d166f7e83150e8,0.0010894538929201,2.954380902401196
b0.3.1.1.3,b0.3.1.1,4,3,0.9056870534100364,1,2.833333333333333,t4:q3:r1,2,t3:q1:r1|t4:q3:r1,56c0b34234df91fd,0.0009348864129398,3.107387697982319
b0.3.1.1.4,b0.3.1.1,4,4,1.4753605156578264,2,3.0,t4:q4:r2,2,t3:q1:r1|t4:q4:r2,643fee9606a09da1,0.0005288747181806,3.677061160230109
b0.3.1.2.0,b0.3.1.2,4,0,0.4133333333333333,1,2.6666666666666665,,1,t3:q2:r2,31563140965101ea,0.0014030989844148,2.7013741068200723
b0.3.1.2.1,b0.3.1.2,4,1,0.6663401289144566,1,3.0,,1,t3:q2:r2,31563140965101ea,0.0010894538929201,2.954380902401196
b0.3.1.2.2,b0.3.1.2,4,2,0.7526802578289131,1,2.5,t4:q2:r0,2,t3:q2:r2|t4:q2:r0,8ed4ef8a54f30fb9,0.0009993366462232,3.0407210313156523
b0.3.1.2.3,b0.3.1.2,4,3,0.9056870534100364,1,2.333333333333333,t4:q3:r1,2,t3:q2:r2|t4:q3:r1,6afc4ff1c5512eea,0.0008575546506174,3.193727826896776
b0.3.1.2.4,b0.3.1.2,4,4,1.4753605156578264,2,2.5,t4:q4:r2,2,t3:q2:r2|t4:q4:r2,94386422d54541ce,0.0004851273565348,3.7634012891445656
b0.3.1.3.0,b0.3.1.3,4,0,0.4133333333333333,2,2.5,,0,EMPTY,cc1d2f838445db7a,0.0008484675449264,3.204380902401196
b0.3.1.3.1,b0.3.1.3,4,1,0.6663401289144566,2,2.833333333333333,,0,EMPTY,cc1d2f838445db7a,0.0006588033204385,3.45738769798232
b0.3.1.3.2,b0.3.1.3,4,2,0.7526802578289131,2,2.333333333333333,t4:q2:r2,1,t4:q2:r2,551c21015b186952,0.000604308548573,3.543727826896776
b0.3.1.3.3,b0.3.1.3,4,3,0.9056870534100364,2,2.1666666666666665,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db,0.0005185716026678,3.6967346224779
b0.3.1.3.4,b0.3.1.3,4,4,1.4753605156578264,3,2.333333333333333,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475,0.0002933612109678,4.26640808472569
b0.3.1.4.0,b0.3.1.4,4,0,0.4133333333333333,1,2.6666666666666665,,1,t3:q4:r1,3f52a1fd3d4d81fc,0.0009665744940287,3.074054364648986
b0.3.1.4.1,b0.3.1.4,4,1,0.6663401289144566,1,3.0,,1,t3:q4:r1,3f52a1fd3d4d81fc,0.0007505089498415,3.3270611602301097
b0.3.1.4.2,b0.3.1.4,4,2,0.7526802578289131,1,2.5,t4:q2:r0,2,t3:q4:r1|t4:q2:r0,a6cad113bc5fd26b,0.0006884284885933,3.413401289144566
b0.3.1.4.3,b0.3.1.4,4,3,0.9056870534100364,1,2.333333333333333,t4:q3:r1,2,t3:q4:r1|t4:q3:r1,afb379d7c1417e66,0.0005907569328533,3.5664080847256896
b0.3.1.4.4,b0.3.1.4,4,4,1.4753605156578264,2,2.5,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6,0.0003341971837986,4.136081546973479
b0.3.2.0.0,b0.3.2.0,4,0,0.4133333333333333,1,2.333333333333333,,1,t2:q2:r2,fe3f5fcb885a05fa,0.0018070399976167,2.448367311238949
b0.3.2.0.1,b0.3.2.0,4,1,0.6663401289144566,1,2.666666666666667,,1,t2:q2:r2,fe3f5fcb885a05fa,0.0014030989844148,2.701374106820073
b0.3.2.0.2,b0.3.2.0,4,2,0.7526802578289131,1,2.166666666666667,t4:q2:r0,2,t2:q2:r2|t4:q2:r0,15bd5c58c3d39ab6,0.0012870377007382,2.787714235734529
b0.3.2.0.3,b0.3.2.0,4,3,0.9056870534100364,1,2.0,t4:q3:r1,2,t2:q2:r2|t4:q3:r1,b198caf3d1c15f91,0.0011044377987731,2.940721031315653
b0.3.2.0.4,b0.3.2.0,4,4,1.4753605156578264,2,2.166666666666667,t4:q4:r2,2,t2:q2:r2|t4:q4:r2,fd0843aca4346550,0.0006247916554241,3.510394493563443
b0.3.2.1.0,b0.3.2.1,4,0,0.4133333333333333,1,2.6666666666666665,,2,t2:q2:r2|t3:q1:r2,eaaa253cf539913f,0.0014030989844148,2.701374106820073
b0.3.2.1.1,b0.3.2.1,4,1,0.6663401289144566,1,3.0,,2,t2:q2:r2|t3:q1:r2,eaaa253cf539913f,0.0010894538929201,2.954380902401196
b0.3.2.1.2,b0.3.2.1,4,2,0.7526802578289131,1,2.5,t4:q2:r1,3,t2:q2:r2|t3:q1:r2|t4:q2:r1,0a17a7ff4e660659,0.0009993366462232,3.0407210313156527
b0.3.2.1.3,b0.3.2.1,4,3,0.9056870534100364,1,2.333333333333333,t4:q3:r2,3,t2:q2:r2|t3:q1:r2|t4:q3:r2,64e25f2d73c03c52,0.0008575546506174,3.193727826896776
