branch_id,parent_id,depth,weight,phase,observation_token,memory_length,memory_record,memory_hash
b0.2.4.2.2,b0.2.4.2,4,0.0010059623328608866,2.8940385457543107,t4:q2:r2,4,t1:q2:r2|t2:q4:r2|t3:q2:r1|t4:q2:r2,1dbd4f5db9f63168
b0.2.4.2.3,b0.2.4.2,4,0.0008837075934768031,3.023612221919757,t4:q3:r0,4,t1:q2:r2|t2:q4:r2|t3:q2:r1|t4:q3:r0,cd3c530dc599fbab
b0.2.4.2.4,b0.2.4.2,4,0.0005125132775607647,3.56841183511619,t4:q4:r1,4,t1:q2:r2|t2:q4:r2|t3:q2:r1|t4:q4:r1,45da366e5aa88f29
b0.2.4.3.0,b0.2.4.3,4,0.0008377411914874056,3.0770292411549827,,2,t1:q2:r2|t2:q4:r2,660499281d27d5ad
b0.2.4.3.1,b0.2.4.3,4,0.0006640944155384884,3.309314121784664,,2,t1:q2:r2|t2:q4:r2,660499281d27d5ad
b0.2.4.3.2,b0.2.4.3,4,0.0006227382159170897,3.3736122219197573,t4:q2:r1,3,t1:q2:r2|t2:q4:r2|t4:q2:r1,27cb685ceaddc9e3
b0.2.4.3.3,b0.2.4.3,4,0.0005470567556829507,3.5031858980852038,t4:q3:r2,3,t1:q2:r2|t2:q4:r2|t4:q3:r2,cbbe4d5c00eb0232
b0.2.4.3.4,b0.2.4.3,4,0.00031726993514194263,4.047985511281636,t4:q4:r0,3,t1:q2:r2|t2:q4:r2|t4:q4:r0,d8b3884adb87db66
b0.2.4.4.0,b0.2.4.4,4,0.0009783912086306237,2.921828854351416,,3,t1:q2:r2|t2:q4:r2|t3:q4:r0,a6e3822556756ac6
b0.2.4.4.1,b0.2.4.4,4,0.0007755905337660809,3.154113734981097,,3,t1:q2:r2|t2:q4:r2|t3:q4:r0,a6e3822556756ac6
b0.2.4.4.2,b0.2.4.4,4,0.00072729096040965,3.21841183511619,t4:q2:r2,4,t1:q2:r2|t2:q4:r2|t3:q4:r0|t4:q2:r2,2dcf486c9b1249b0
b0.2.4.4.3,b0.2.4.4,4,0.0006389031908910696,3.347985511281637,t4:q3:r0,4,t1:q2:r2|t2:q4:r2|t3:q4:r0|t4:q3:r0,72821c63c24b1eb7
b0.2.4.4.4,b0.2.4.4,4,0.000370537008875672,3.8927851244780696,t4:q4:r1,4,t1:q2:r2|t2:q4:r2|t3:q4:r0|t4:q4:r1,a9c12656e538a9bf
b0.3.0.0.0,b0.3.0.0,4,0.002356458486537007,2.0428233235968873,,0,EMPTY,cc1d2f838445db7a
b0.3.0.0.1,b0.3.0.0,4,0.0018680123852797695,2.275108204226569,,0,EMPTY,cc1d2f838445db7a
b0.3.0.0.2,b0.3.0.0,4,0.0017516827018894444,2.339406304361662,t4:q2:r2,1,t4:q2:r2,551c21015b186952
b0.3.0.0.3,b0.3.0.0,4,0.0015388004644461505,2.4689799805271084,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db
b0.3.0.0.4,b0.3.0.0,4,0.0008924396207149093,3.0137795937235414,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475
b0.3.0.1.0,b0.3.0.1,4,0.0018680123852797697,2.2751082042265685,,1,t3:q1:r1,15b6f910cc830186
b0.3.0.1.1,b0.3.0.1,4,0.0014808112646561638,2.50739308485625,,1,t3:q1:r1,15b6f910cc830186
b0.3.0.1.2,b0.3.0.1,4,0.0013885943677363506,2.571691184991343,t4:q2:r0,2,t3:q1:r1|t4:q2:r0,28d166f7e83150e8
b0.3.0.1.3,b0.3.0.1,4,0.0012198383050167638,2.7012648611567895,t4:q3:r1,2,t3:q1:r1|t4:q3:r1,56c0b34234df91fd
b0.3.0.1.4,b0.3.0.1,4,0.0007074549686040693,3.2460644743532225,t4:q4:r2,2,t3:q1:r1|t4:q4:r2,643fee9606a09da1
b0.3.0.2.0,b0.3.0.2,4,0.0017516827018894446,2.3394063043616624,,1,t3:q2:r2,31563140965101ea
b0.3.0.2.1,b0.3.0.2,4,0.0013885943677363506,2.5716911849913435,,1,t3:q2:r2,31563140965101ea
b0.3.0.2.2,b0.3.0.2,4,0.0013021202391763488,2.6359892851264366,t4:q2:r0,2,t3:q2:r2|t4:q2:r0,8ed4ef8a54f30fb9
b0.3.0.2.3,b0.3.0.2,4,0.001143873389083544,2.7655629612918835,t4:q3:r1,2,t3:q2:r2|t4:q3:r1,6afc4ff1c5512eea
b0.3.0.2.4,b0.3.0.2,4,0.0006633985088294205,3.310362574488316,t4:q4:r2,2,t3:q2:r2|t4:q4:r2,94386422d54541ce
b0.3.0.3.0,b0.3.0.3,4,0.0010843743597488268,2.818979980527108,,0,EMPTY,cc1d2f838445db7a
b0.3.0.3.1,b0.3.0.3,4,0.0008596055249279765,3.0512648611567896,,0,EMPTY,cc1d2f838445db7a
b0.3.0.3.2,b0.3.0.3,4,0.0008060739534333531,3.1155629612918827,t4:q2:r2,1,t4:q2:r2,551c21015b186952
b0.3.0.3.3,b0.3.0.3,4,0.0007081116760377041,3.245136637457329,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db
b0.3.0.3.4,b0.3.0.3,4,0.0004106750226478126,3.789936250653762,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475
b0.3.0.4.0,b0.3.0.4,4,0.0012664321048354028,2.6637795937235413,,1,t3:q4:r1,3f52a1fd3d4d81fc
b0.3.0.4.1,b0.3.0.4,4,0.0010039263880370964,2.896064474353223,,1,t3:q4:r1,3f52a1fd3d4d81fc
b0.3.0.4.2,b0.3.0.4,4,0.0009414072956649882,2.960362574488316,t4:q2:r0,2,t3:q4:r1|t4:q2:r0,a6cad113bc5fd26b
b0.3.0.4.3,b0.3.0.4,4,0.0008269979387475321,3.0899362506537624,t4:q3:r1,2,t3:q4:r1|t4:q3:r1,afb379d7c1417e66
b0.3.0.4.4,b0.3.0.4,4,0.0004796240603251305,3.6347358638501954,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6
b0.3.1.0.0,b0.3.1.0,4,0.0018680123852797697,2.2751082042265693,,0,EMPTY,cc1d2f838445db7a
b0.3.1.0.1,b0.3.1.0,4,0.0014808112646561638,2.5073930848562505,,0,EMPTY,cc1d2f838445db7a
b0.3.1.0.2,b0.3.1.0,4,0.0013885943677363506,2.5716911849913435,t4:q2:r2,1,t4:q2:r2,551c21015b186952
b0.3.1.0.3,b0.3.1.0,4,0.0012198383050167638,2.7012648611567904,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db
b0.3.1.0.4,b0.3.1.0,4,0.0007074549686040693,3.246064474353223,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475
b0.3.1.1.0,b0.3.1.1,4,0.001480811264656164,2.5073930848562505,,1,t3:q1:r1,15b6f910cc830186
b0.3.1.1.1,b0.3.1.1,4,0.0011738690914536811,2.7396779654859316,,1,t3:q1:r1,15b6f910cc830186
b0.3.1.1.2,b0.3.1.1,4,0.0011007668889058948,2.8039760656210246,t4:q2:r0,2,t3:q1:r1|t4:q2:r0,28d166f7e83150e8
b0.3.1.1.3,b0.3.1.1,4,0.00096699053890768,2.9335497417864715,t4:q3:r1,2,t3:q1:r1|t4:q3:r1,56c0b34234df91fd
b0.3.1.1.4,b0.3.1.1,4,0.0005608138869962469,3.478349354982904,t4:q4:r2,2,t3:q1:r1|t4:q4:r2,643fee9606a09da1
b0.3.1.2.0,b0.3.1.2,4,0.0013885943677363509,2.5716911849913435,,1,t3:q2:r2,31563140965101ea
b0.3.1.2.1,b0.3.1.2,4,0.0011007668889058946,2.803976065621025,,1,t3:q2:r2,31563140965101ea
b0.3.1.2.2,b0.3.1.2,4,0.0010322170951882273,2.868274165756118,t4:q2:r0,2,t3:q2:r2|t4:q2:r0,8ed4ef8a54f30fb9
b0.3.1.2.3,b0.3.1.2,4,0.0009067716109610524,2.9978478419215646,t4:q3:r1,2,t3:q2:r2|t4:q3:r1,6afc4ff1c5512eea
b0.3.1.2.4,b0.3.1.2,4,0.0005258894387274522,3.5426474551179976,t4:q4:r2,2,t3:q2:r2|t4:q4:r2,94386422d54541ce
b0.3.1.3.0,b0.3.1.3,4,0.0008596055249279765,3.05126486115679,,0,EMPTY,cc1d2f838445db7a
b0.3.1.3.1,b0.3.1.3,4,0.0006814267156389221,3.2835497417864716,,0,EMPTY,cc1d2f838445db7a
b0.3.1.3.2,b0.3.1.3,4,0.0006389911543393042,3.3478478419215647,t4:q2:r2,1,t4:q2:r2,551c21015b186952
b0.3.1.3.3,b0.3.1.3,4,0.0005613344722841031,3.477421518087011,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db
b0.3.1.3.4,b0.3.1.3,4,0.0003255504109298113,4.022221131283445,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475
b0.3.1.4.0,b0.3.1.4,4,0.0010039263880370964,2.8960644743532233,,1,t3:q4:r1,3f52a1fd3d4d81fc
b0.3.1.4.1,b0.3.1.4,4,0.0007958327878368201,3.1283493549829045,,1,t3:q4:r1,3f52a1fd3d4d81fc
b0.3.1.4.2,b0.3.1.4,4,0.0007462726366460497,3.1926474551179975,t4:q2:r0,2,t3:q4:r1|t4:q2:r0,a6cad113bc5fd26b
b0.3.1.4.3,b0.3.1.4,4,0.0006555780214280339,3.3222211312834444,t4:q3:r1,2,t3:q4:r1|t4:q3:r1,afb379d7c1417e66
b0.3.1.4.4,b0.3.1.4,4,0.0003802077100378593,3.867020744479877,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6
b0.3.2.0.0,b0.3.2.0,4,0.0017516827018894446,2.3394063043616624,,1,t2:q2:r2,fe3f5fcb885a05fa
b0.3.2.0.1,b0.3.2.0,4,0.0013885943677363506,2.5716911849913435,,1,t2:q2:r2,fe3f5fcb885a05fa
b0.3.2.0.2,b0.3.2.0,4,0.0013021202391763488,2.6359892851264366,t4:q2:r0,2,t2:q2:r2|t4:q2:r0,15bd5c58c3d39ab6
b0.3.2.0.3,b0.3.2.0,4,0.001143873389083544,2.7655629612918835,t4:q3:r1,2,t2:q2:r2|t4:q3:r1,b198caf3d1c15f91
b0.3.2.0.4,b0.3.2.0,4,0.0006633985088294205,3.310362574488316,t4:q4:r2,2,t2:q2:r2|t4:q4:r2,fd0843aca4346550
b0.3.2.1.0,b0.3.2.1,4,0.0013885943677363509,2.5716911849913435,,2,t2:q2:r2|t3:q1:r2,eaaa253cf539913f
b0.3.2.1.1,b0.3.2.1,4,0.0011007668889058946,2.8039760656210246,,2,t2:q2:r2|t3:q1:r2,eaaa253cf539913f
b0.3.2.1.2,b0.3.2.1,4,0.0010322170951882273,2.8682741657561177,t4:q2:r1,3,t2:q2:r2|t3:q1:r2|t4:q2:r1,0a17a7ff4e660659
b0.3.2.1.3,b0.3.2.1,4,0.0009067716109610524,2.9978478419215646,t4:q3:r2,3,t2:q2:r2|t3:q1:r2|t4:q3:r2,64e25f2d73c03c52
b0.3.2.1.4,b0.3.2.1,4,0.0005258894387274522,3.542647455117997,t4:q4:r0,3,t2:q2:r2|t3:q1:r2|t4:q4:r0,7f90e67a8abfae48
b0.3.2.2.0,b0.3.2.2,4,0.001302120239176349,2.6359892851264366,,2,t2:q2:r2|t3:q2:r0,de0a5bca19ac9ba3
b0.3.2.2.1,b0.3.2.2,4,0.0010322170951882273,2.868274165756118,,2,t2:q2:r2|t3:q2:r0,de0a5bca19ac9ba3
b0.3.2.2.2,b0.3.2.2,4,0.0009679362109609294,2.9325722658912112,t4:q2:r1,3,t2:q2:r2|t3:q2:r0|t4:q2:r1,c8addd5abc4e4988
b0.3.2.2.3,b0.3.2.2,4,0.0008503027913527519,3.0621459420566577,t4:q3:r2,3,t2:q2:r2|t3:q2:r0|t4:q3:r2,cf4b012b67879c2e
b0.3.2.2.4,b0.3.2.2,4,0.0004931398957439254,3.6069455552530907,t4:q4:r0,3,t2:q2:r2|t3:q2:r0|t4:q4:r0,e0867ed0fd2d7a7f
b0.3.2.3.0,b0.3.2.3,4,0.0008060739534333532,3.115562961291883,,1,t2:q2:r2,fe3f5fcb885a05fa
b0.3.2.3.1,b0.3.2.3,4,0.0006389911543393044,3.3478478419215647,,1,t2:q2:r2,fe3f5fcb885a05fa
b0.3.2.3.2,b0.3.2.3,4,0.0005991982497208604,3.4121459420566578,t4:q2:r0,2,t2:q2:r2|t4:q2:r0,15bd5c58c3d39ab6
b0.3.2.3.3,b0.3.2.3,4,0.0005263776047860833,3.5417196182221042,t4:q3:r1,2,t2:q2:r2|t4:q3:r1,b198caf3d1c15f91
b0.3.2.3.4,b0.3.2.3,4,0.00030527689640202444,4.086519231418537,t4:q4:r2,2,t2:q2:r2|t4:q4:r2,fd0843aca4346550
b0.3.2.4.0,b0.3.2.4,4,0.0009414072956649882,2.9603625744883164,,2,t2:q2:r2|t3:q4:r2,c4f25e5d873d543b
b0.3.2.4.1,b0.3.2.4,4,0.0007462726366460497,3.1926474551179975,,2,t2:q2:r2|t3:q4:r2,c4f25e5d873d543b
b0.3.2.4.2,b0.3.2.4,4,0.0006997988229668667,3.2569455552530906,t4:q2:r1,3,t2:q2:r2|t3:q4:r2|t4:q2:r1,271b816fdd070443
b0.3.2.4.3,b0.3.2.4,4,0.000614752176657761,3.3865192314185375,t4:q3:r2,3,t2:q2:r2|t3:q4:r2|t4:q3:r2,5e2a6b264cb14783
b0.3.2.4.4,b0.3.2.4,4,0.00035653043526184624,3.93131884461497,t4:q4:r0,3,t2:q2:r2|t3:q4:r2|t4:q4:r0,bb544d00a5a11043
b0.3.3.0.0,b0.3.3.0,4,0.0015388004644461505,2.4689799805271084,,0,EMPTY,cc1d2f838445db7a
b0.3.3.0.1,b0.3.3.0,4,0.0012198383050167638,2.70126486115679,,0,EMPTY,cc1d2f838445db7a
b0.3.3.0.2,b0.3.3.0,4,0.0011438733890835441,2.765562961291883,t4:q2:r2,1,t4:q2:r2,551c21015b186952
b0.3.3.0.3,b0.3.3.0,4,0.0010048583002450877,2.8951366374573295,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db
b0.3.3.0.4,b0.3.3.0,4,0.0005827755976573119,3.4399362506537625,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475
b0.3.3.1.0,b0.3.3.1,4,0.001219838305016764,2.7012648611567895,,1,t3:q1:r1,15b6f910cc830186
b0.3.3.1.1,b0.3.3.1,4,0.00096699053890768,2.933549741786471,,1,t3:q1:r1,15b6f910cc830186
b0.3.3.1.2,b0.3.3.1,4,0.0009067716109610525,2.997847841921564,t4:q2:r0,2,t3:q1:r1|t4:q2:r0,28d166f7e83150e8
b0.3.3.1.3,b0.3.3.1,4,0.0007965715335250921,3.1274215180870106,t4:q3:r1,2,t3:q1:r1|t4:q3:r1,56c0b34234df91fd
b0.3.3.1.4,b0.3.3.1,4,0.000461978023581695,3.6722211312834436,t4:q4:r2,2,t3:q1:r1|t4:q4:r2,643fee9606a09da1
b0.3.3.2.0,b0.3.3.2,4,0.0011438733890835441,2.7655629612918835,,1,t3:q2:r2,31563140965101ea
b0.3.3.2.1,b0.3.3.2,4,0.0009067716109610524,2.9978478419215646,,1,t3:q2:r2,31563140965101ea
b0.3.3.2.2,b0.3.3.2,4,0.0008503027913527519,3.0621459420566577,t4:q2:r0,2,t3:q2:r2|t4:q2:r0,8ed4ef8a54f30fb9
b0.3.3.2.3,b0.3.3.2,4,0.0007469653772581776,3.1917196182221046,t4:q3:r1,2,t3:q2:r2|t4:q3:r1,6afc4ff1c5512eea
b0.3.3.2.4,b0.3.3.2,4,0.00043320853701937865,3.736519231418537,t4:q4:r2,2,t3:q2:r2|t4:q4:r2,94386422d54541ce
b0.3.3.3.0,b0.3.3.3,4,0.0007081116760377041,3.245136637457329,,0,EMPTY,cc1d2f838445db7a
b0.3.3.3.1,b0.3.3.3,4,0.0005613344722841031,3.4774215180870107,,0,EMPTY,cc1d2f838445db7a
b0.3.3.3.2,b0.3.3.3,4,0.0005263776047860833,3.541719618222104,t4:q2:r2,1,t4:q2:r2,551c21015b186952
b0.3.3.3.3,b0.3.3.3,4,0.0004624068627527035,3.6712932943875503,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db
b0.3.3.3.4,b0.3.3.3,4,0.000268176553585538,4.216092907583983,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475
b0.3.3.4.0,b0.3.3.4,4,0.000826997938747532,3.0899362506537624,,1,t3:q4:r1,3f52a1fd3d4d81fc
b0.3.3.4.1,b0.3.3.4,4,0.0006555780214280338,3.322221131283444,,1,t3:q4:r1,3f52a1fd3d4d81fc
b0.3.3.4.2,b0.3.3.4,4,0.000614752176657761,3.386519231418537,t4:q2:r0,2,t3:q4:r1|t4:q2:r0,a6cad113bc5fd26b
b0.3.3.4.3,b0.3.3.4,4,0.0005400412608629785,3.5160929075839835,t4:q3:r1,2,t3:q4:r1|t4:q3:r1,afb379d7c1417e66
b0.3.3.4.4,b0.3.3.4,4,0.0003132012428839657,4.060892520780417,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6
b0.3.4.0.0,b0.3.4.0,4,0.0008924396207149093,3.013779593723542,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.0.1,b0.3.4.0,4,0.0007074549686040693,3.246064474353223,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.0.2,b0.3.4.0,4,0.0006633985088294205,3.310362574488316,t4:q2:r0,2,t2:q4:r1|t4:q2:r0,ae66c45a4d04292e
b0.3.4.0.3,b0.3.4.0,4,0.0005827755976573119,3.439936250653763,t4:q3:r1,2,t2:q4:r1|t4:q3:r1,25c37c7d9b3ece7a
b0.3.4.0.4,b0.3.4.0,4,0.00033798536285364916,3.9847358638501955,t4:q4:r2,2,t2:q4:r1|t4:q4:r2,c13a042a0c64d1ac
b0.3.4.1.0,b0.3.4.1,4,0.0007074549686040694,3.246064474353223,,2,t2:q4:r1|t3:q1:r2,be6a421582c54494
b0.3.4.1.1,b0.3.4.1,4,0.0005608138869962469,3.478349354982904,,2,t2:q4:r1|t3:q1:r2,be6a421582c54494
b0.3.4.1.2,b0.3.4.1,4,0.0005258894387274523,3.542647455117997,t4:q2:r1,3,t2:q4:r1|t3:q1:r2|t4:q2:r1,d636aea9163dcb51
b0.3.4.1.3,b0.3.4.1,4,0.000461978023581695,3.672221131283444,t4:q3:r2,3,t2:q4:r1|t3:q1:r2|t4:q3:r2,ec3d9705168e805a
b0.3.4.1.4,b0.3.4.1,4,0.0002679278448829056,4.217020744479877,t4:q4:r0,3,t2:q4:r1|t3:q1:r2|t4:q4:r0,60a55681d1102b41
b0.3.4.2.0,b0.3.4.2,4,0.0006633985088294205,3.310362574488316,,2,t2:q4:r1|t3:q2:r0,b49db9364f40f0c4
b0.3.4.2.1,b0.3.4.2,4,0.0005258894387274522,3.5426474551179976,,2,t2:q4:r1|t3:q2:r0,b49db9364f40f0c4
b0.3.4.2.2,b0.3.4.2,4,0.0004931398957439254,3.6069455552530907,t4:q2:r1,3,t2:q4:r1|t3:q2:r0|t4:q2:r1,f04785dd5f9798e8
b0.3.4.2.3,b0.3.4.2,4,0.0004332085370193786,3.736519231418537,t4:q3:r2,3,t2:q4:r1|t3:q2:r0|t4:q3:r2,acc6876f6bca9342
b0.3.4.2.4,b0.3.4.2,4,0.0002512427513512518,4.281318844614971,t4:q4:r0,3,t2:q4:r1|t3:q2:r0|t4:q4:r0,937f4dff8261ccee
b0.3.4.3.0,b0.3.4.3,4,0.0004106750226478126,3.7899362506537626,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.3.1,b0.3.4.3,4,0.0003255504109298113,4.022221131283445,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.3.2,b0.3.4.3,4,0.00030527689640202444,4.086519231418538,t4:q2:r0,2,t2:q4:r1|t4:q2:r0,ae66c45a4d04292e
b0.3.4.3.3,b0.3.4.3,4,0.000268176553585538,4.216092907583984,t4:q3:r1,2,t2:q4:r1|t4:q3:r1,25c37c7d9b3ece7a
b0.3.4.3.4,b0.3.4.3,4,0.0001555311343453811,4.760892520780416,t4:q4:r2,2,t2:q4:r1|t4:q4:r2,c13a042a0c64d1ac
b0.3.4.4.0,b0.3.4.4,4,0.0004796240603251305,3.634735863850196,,2,t2:q4:r1|t3:q4:r2,c78cf84910990f35
b0.3.4.4.1,b0.3.4.4,4,0.0003802077100378594,3.867020744479877,,2,t2:q4:r1|t3:q4:r2,c78cf84910990f35
b0.3.4.4.2,b0.3.4.4,4,0.0003565304352618463,3.93131884461497,t4:q2:r1,3,t2:q4:r1|t3:q4:r2|t4:q2:r1,d1b85f05a6dc5de3
b0.3.4.4.3,b0.3.4.4,4,0.0003132012428839657,4.060892520780417,t4:q3:r2,3,t2:q4:r1|t3:q4:r2|t4:q3:r2,c01ca0a969eb4659
b0.3.4.4.4,b0.3.4.4,4,0.00018164356254428852,4.6056921339768495,t4:q4:r0,3,t2:q4:r1|t3:q4:r2|t4:q4:r0,b032cf2aef3649f4
b0.4.0.0.0,b0.4.0.0,4,0.0034753443609618585,1.6542896034599872,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.0.1,b0.4.0.0,4,0.002754975887111604,1.8865744840896685,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.0.2,b0.4.0.0,4,0.002583410925754201,1.9508725842247618,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.0.0.3,b0.4.0.0,4,0.0022694486439341025,2.0804462603902083,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.0.0.4,b0.4.0.0,4,0.0013161848685518066,2.625245873586641,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.0.1.0,b0.4.0.1,4,0.002754975887111604,1.8865744840896685,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.0.1.1,b0.4.0.1,4,0.0021839252028727713,2.11885936471935,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.0.1.2,b0.4.0.1,4,0.0020479221820146995,2.183157464854443,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55
b0.4.0.1.3,b0.4.0.1,4,0.0017990379201864646,2.3127311410198894,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f
b0.4.0.1.4,b0.4.0.1,4,0.0010433664118504253,2.8575307542163224,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676
b0.4.0.2.0,b0.4.0.2,4,0.002583410925754201,1.9508725842247616,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.0.2.1,b0.4.0.2,4,0.0020479221820146995,2.183157464854443,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.0.2.2,b0.4.0.2,4,0.0019203886919162846,2.247455564989536,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7
b0.4.0.2.3,b0.4.0.2,4,0.001687003592517306,2.3770292411549825,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92
b0.4.0.2.4,b0.4.0.2,4,0.0009783912086306235,2.9218288543514155,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac
b0.4.0.3.0,b0.4.0.3,4,0.0015992534296086472,2.430446260390208,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.3.1,b0.4.0.3,4,0.0012677605953077269,2.6627311410198895,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.3.2,b0.4.0.3,4,0.0011888113389596272,2.7270292411549826,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.0.3.3,b0.4.0.3,4,0.0010443349349495267,2.856602917320429,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.0.3.4,b0.4.0.3,4,0.0006056703872786621,3.401402530516862,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.0.4.0,b0.4.0.4,4,0.001867755234911351,2.275245873586641,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.0.4.1,b0.4.0.4,4,0.0014806074163491259,2.5075307542163223,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.0.4.2,b0.4.0.4,4,0.0013884032139966532,2.5718288543514154,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277
b0.4.0.4.3,b0.4.0.4,4,0.001219670382217098,2.7014025305168623,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0
b0.4.0.4.4,b0.4.0.4,4,0.000707357580435099,3.246202143713295,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98
b0.4.1.0.0,b0.4.1.0,4,0.0027549758871116044,1.8865744840896685,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.0.1,b0.4.1.0,4,0.0021839252028727717,2.11885936471935,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.0.2,b0.4.1.0,4,0.0020479221820147,2.183157464854443,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.1.0.3,b0.4.1.0,4,0.0017990379201864649,2.3127311410198894,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.1.0.4,b0.4.1.0,4,0.0010433664118504255,2.8575307542163224,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.1.1.0,b0.4.1.1,4,0.0021839252028727717,2.1188593647193494,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.1.1.1,b0.4.1.1,4,0.0017312417557103878,2.351144245349031,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.1.1.2,b0.4.1.1,4,0.0016234294055884493,2.415442345484124,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55
b0.4.1.1.3,b0.4.1.1,4,0.001426133808720291,2.5450160216495705,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f
b0.4.1.1.4,b0.4.1.1,4,0.0008270976937878254,3.0898156348460035,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676
b0.4.1.2.0,b0.4.1.2,4,0.0020479221820147,2.1831574648544434,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.1.2.1,b0.4.1.2,4,0.0016234294055884491,2.4154423454841245,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.1.2.2,b0.4.1.2,4,0.001522331024096528,2.4797404456192176,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7
b0.4.1.2.3,b0.4.1.2,4,0.0013373219273066551,2.6093141217846645,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92
b0.4.1.2.4,b0.4.1.2,4,0.0007755905337660808,3.154113734981097,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac
b0.4.1.3.0,b0.4.1.3,4,0.001267760595307727,2.662731141019889,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.3.1,b0.4.1.3,4,0.0010049795093503748,2.8950160216495706,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.3.2,b0.4.1.3,4,0.0009423948342926748,2.9593141217846637,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
